run_slug,seller_slug,segment_slug,company_name_raw,company_name,company_name_short,company_name_normalization_method,company_domain,company_linkedin_url,company_description,company_offer,company_icp,company_painpoint,company_signals,company_signal_sources,company_quality_score,company_needs_followup,people_count,emailed_people_count,bucket_summary
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Elevated Community Health,Elevated Community Health,Elevated Community Health,heuristic,elevatedcommunityhealth.org,https://www.linkedin.com/company/elevated-community-health,"Elevated Community Health is a mission-driven community health center providing integrated, patient-centered care across Summit, Lake, and Park counties in Colorado, offering primary care, dental, behavioral health, pharmacy, vision, and school-based health services regardless of income or insurance status.","Community health services including primary care, dental care, behavioral health, pediatrics, pharmacy, vision care, and school-based health centers","Underserved populations in Colorado mountain communities, individuals and families without insurance, small businesses seeking affordable care options","Multi-site clinic operations across three counties with HIPAA compliance obligations and ePHI protection requirements, using OCHIN/MyChart EHR system - potential gaps in file integrity monitoring and compliance audit capabilities across distributed locations","Multi-county operation (Summit, Lake, Park)| OCHIN EHR/MyChart patient portal| Community health center model| 84 employees| School-based health centers| Behavioral health services",https://elevatedcommunityhealth.org| https://www.linkedin.com/company/elevated-community-health,100,false,1,1,clinical_admin
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Esperanza Health Center,Esperanza Health Center,Esperanza Health Center,heuristic,esperanzahealth.com,https://www.linkedin.com/company/esperanzahealthcenter,"Esperanza Health Center is a faith-based, bilingual community health center founded in 1989, serving north Philadelphia with three primary care sites (Hunting Park, Kensington, Fifth Street) and a new community wellness center called The CORE. In 2022, they served nearly 16,000 patients through over 67,000 visits.","Affordable, quality bilingual primary health care and support services for patients of all ages, including integrated primary care, pharmacy, community wellness programs, and a fitness center (The CORE).","FQHCs and community health centers serving underserved populations in urban settings, particularly those with multi-site operations, bilingual patient populations, and sliding fee scale models.",Multi-site HIPAA compliance across three+ clinic locations with limited IT resources; protecting ePHI integrity across distributed EHR systems; maintaining compliance audit readiness while managing community health operations.,Three clinic locations plus The CORE fitness center | Active patient portal (myezyaccess.com) indicating EHR usage | Recent CCHF 2026 Conference participation | Nurse Practitioner Residency Program indicates growth | 178 employees across multiple sites,https://esperanzahealth.com/|https://www.linkedin.com/jobs/search?geoId=92000000&f_C=1763214,100,false,3,3,clinical_admin | executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Esperanza Health Centers,Esperanza Health Centers,Esperanza Health Centers,heuristic,esperanzachicago.org,https://www.linkedin.com/company/esperanza-health-centers,"Esperanza Health Centers is a Federally Qualified Health Center operating four primary care clinics on Chicago's Southwest Side, providing bilingual, culturally appropriate primary care, specialty care, behavioral health, and wellness services to primarily Latino communities.","Comprehensive primary and specialty healthcare services including pediatrics, obstetrics, behavioral health, HIV treatment, substance use treatment, pharmacy, telehealth, and PACE program for elderly patients","Medically underserved, primarily Latino communities on Chicago's Southwest Side, serving over 25,000 patients annually regardless of insurance or immigration status","Multi-site healthcare operations with HIPAA compliance obligations across four clinic locations handling sensitive ePHI data, requiring robust file integrity monitoring to protect patient records and maintain regulatory compliance",Uses athenahealth EHR/patient portal | Leadership transition: Dr. Nicole Kazee becomes CEO July 2026 | Active community engagement through Chicago Marathon and Latinísimo gala | Operates Panorama PACE program for older adults,https://www.esperanzachicago.org | https://11903-1.portal.athenahealth.com/ | https://kffhealthnews.org/news/article/how-one-health-center-is-leading-chicago-on-kid-covid-shots/,100,false,5,5,clinical_admin | executive_owner | generic_management | hr_admin | security_compliance_risk
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Friend Health,F Health,F Health,heuristic,friendfhc.org,https://www.linkedin.com/company/friend-family-health-center,,,,,,,25,true,1,1,executive_owner
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,iCare Financial,F Icare,F Icare,heuristic,icarefinancialcorp.com,https://www.linkedin.com/company/icare-financial,"iCare Financial is a consumer financial organization providing 0% interest patient financing programs for dental, medical, veterinary, and automotive service verticals. The company offers 'everyone approved' no credit check financing solutions to healthcare providers throughout the United States.","Patient financing programs - 0% interest loans with no credit check for patients across dental, medical, and veterinary care","Healthcare providers including general dentistry practices, dental service organizations (DSOs), veterinary clinics, and medical practices seeking patient financing solutions",Unable to determine FQHC relevance - iCare Financial appears to be a financial services company serving private practice providers and DSOs rather than federally qualified health centers. No clear HIPAA compliance or ePHI integrity requirements identified in available data.,"40 employees | 313 LinkedIn followers | DSO-focused financing programs | Multi-vertical coverage (dental, medical, veterinary, automotive)",linkedin_company|icarefinancialcorp.com,100,false,1,1,executive_owner
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Fairfield Community Health Center,Fairfield Community Health Center,Fairfield Community Health Center,heuristic,fchc.org,https://www.linkedin.com/company/fairfieldchc,"Fairfield Community Health Center (FCHC) is a 501(c)(3) non-profit community health center in Lancaster, Ohio providing primary care, pediatrics, women's health, behavioral health, and pharmacy services to underserved populations regardless of insurance or income status.","Comprehensive community health services including primary care, pediatric care, women's health, behavioral health, lab services, pharmacy, mobile clinic, and walk-in clinic operations across multiple service lines.","Underserved populations in Fairfield County, Ohio seeking affordable healthcare; patients requiring integrated behavioral health and primary care services; community members without insurance or with limited income.","FCHC faces HIPAA compliance complexity across multiple service sites (main clinic, mobile clinic, walk-in clinic, pharmacy) with ePHI data flowing through diverse systems including their InteliChart patient portal. The recent merger with ISBH expands their integrated care footprint, increasing the attack surface for ePHI integrity concerns. As a resource-constrained non-profit, they likely need lightweight compliance monitoring solutions that can scale across locations without heavy IT overhead.",Merger with ISBH for whole-person care expansion|New in-house pharmacy opened July 2025|Capital campaign for facility renovation|Using InteliChart patient portal|21 employees (range 51-200)|501(c)(3) non-profit status,https://www.lancastereaglegazette.com/story/news/health/2026/01/06/isbh-and-fchc-merge-to-expand-integrated-health-care-merger-lancaster-ohio/88028440007/|https://www.lancastereaglegazette.com/story/news/local/2025/07/06/fairfield-community-health-center-expands-reach-with-new-pharmacy/84438499007/|https://fchc.org/|https://patientportal.intelichart.com/,100,false,2,2,executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Families Together of Orange County Community Health Center,Families Together Of Orange County Community Health Center,Families Together Of Orange County Community Health Center,heuristic,familiestogetheroc.org,https://www.linkedin.com/company/familiestogetheroc,"Families Together of Orange County is a Federally Qualified Health Center Look-Alike and 501(c)(3) nonprofit organization recognized as a Patient-Centered Medical Home (PCMH). The organization provides comprehensive healthcare services including medical, dental, vision, behavioral health, and wellness programs to the Orange County community.","Community health center providing integrated healthcare services (medical, dental, vision, behavioral health, medication-assisted treatment, telehealth, pharmacy, mobile units, and wellness programs) to underserved populations in Orange County.","Underserved populations in Orange County requiring comprehensive, coordinated care; patients seeking accessible, affordable healthcare including those on Medi-Cal, uninsured, or using sliding fee scales.","Managing HIPAA compliance and ePHI integrity across multiple service lines (medical, dental, vision, behavioral health) with limited IT resources typical of community health centers; protecting sensitive patient data across distributed locations including mobile health units and telehealth services; demonstrating compliance readiness for FQHC regulatory requirements.",Active in California Primary Care Association advocacy | Recent leadership team building and training investments | Community health events focus on prevention and awareness | Multi-service delivery model including mobile units and telehealth,LinkedIn company page|LinkedIn posts|Organization website,100,false,1,1,executive_owner
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Family Centers,Family Centers,Family Centers,heuristic,familycenters.org,https://www.linkedin.com/company/family-centers,"Family Centers is a private, nonprofit organization providing education, health and human services to children, adults and families in Fairfield County, Connecticut. The organization operates 21 licensed facilities and over 60 service delivery sites across lower Fairfield County, serving approximately 26,000 individuals annually. Family Centers offers integrated health care services including primary care, dental care, mental health care, and HIV services, along with education and supportive services.","Community health care services (primary care, dental, mental health, HIV services), education programs, and supportive services to children, adults and families regardless of insurance or ability to pay.",Underserved populations in Fairfield County requiring integrated health and human services; likely serves Medicaid/CHIP patients and uninsured individuals.,"As a multi-site health care provider handling sensitive patient data including mental health and HIV services, Family Centers faces significant HIPAA compliance obligations and ePHI data integrity requirements across 21+ facilities. Managing file integrity and compliance monitoring across distributed locations without disrupting patient care operations represents a operational challenge, particularly given limited IT resources typical of nonprofit health organizations.",Active hiring for Medical Case Manager and Behavioral Health Clinician positions indicates growing patient volume and operational expansion in health care services.,https://www.linkedin.com/company/135812|http://www.familycenters.org|https://familycenters.org/health/,100,false,1,1,executive_owner
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Family Health Care Centers of Greater Los Angeles,Family Health Care Centers Of Greater Los Angeles,Family Health Care Centers Of Greater Los Angeles,heuristic,fhccgla.org,https://www.linkedin.com/company/family-health-care-centers-of-greater-los-angeles,"Family Health Care Centers of Greater Los Angeles (FHCCGLA) is a nonprofit federally qualified health center (FQHC) providing comprehensive primary care to low-income and medically uninsured residents of Greater Los Angeles. Founded in 1925, FHCCGLA operates four facilities across Bell Gardens, Hawaiian Gardens, Downey, and Montebello.","Healthcare services - primary medical care, serving over 10,000 patients through 35,000+ annual patient visits across four clinic locations","IT and compliance decision-makers responsible for data security, HIPAA compliance, and file integrity at multi-site FQHCs serving vulnerable populations",Multi-site clinic operations across four locations create distributed ePHI storage challenges; HIPAA compliance requires robust file integrity monitoring; limited IT resources at nonprofit FQHCs demand lightweight deployment solutions; potential EHR/NextGen integration needed for ePHI integrity tracking,Active FQHC expansion into new communities | Multi-site clinic operations (4 facilities) | Nonprofit healthcare serving vulnerable populations with sensitive health data | Established since 1925 with continuous operations,LinkedIn Company Profile (fhccgla.org),100,false,2,2,clinical_admin | operations
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Family Health Center,Family Health Center,Family Health Center,heuristic,yourfhc.org,https://www.linkedin.com/company/vincennes-family-health-center,"Family Health Center (FHC) is a Federally Qualified Health Center and Community Mental Health Center founded in 2018, operating six health center locations across four Southern Indiana Counties. The organization provides primary care, behavioral health, and crisis services with over fifty providers and two hundred employees.","Healthcare services including primary healthcare, reproductive healthcare, mental health crisis services, behavioral healthcare, youth services, adult services, and an integrated mobile wellness center.","Patients in Southern Indiana seeking primary and behavioral health services, including those needing walk-in acute care, mental health crisis support, and youth/family services.",Multi-site FQHC operations with distributed ePHI across six clinic locations face HIPAA compliance and data integrity monitoring challenges. The organization handles sensitive behavioral health records and crisis hotline data requiring robust file integrity monitoring without disrupting clinical operations.,Multi-site FQHC operation | Behavioral health/crisis services provider | 24/7 Mental Health Hotline | Integrated Mobile Wellness Center | Six clinic locations in Southern Indiana | Recent walk-in clinic marketing,https://www.linkedin.com/company/99370821|https://yourfhc.org/,100,false,2,2,clinical_admin | finance
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,FamilyCare Health Centers (WV),Familycare Health Centers (wv),Familycare Health Centers (wv),heuristic,familycarewv.org,https://www.linkedin.com/company/familycare-health-centerswv,"FamilyCare Health Centers (WV) is a federally qualified health center (FQHC) established in 1989, providing comprehensive healthcare services including primary care, OB/GYN, pediatrics, dental care, mental health/addiction services, and urgent care across 20 locations and 5 mobile units in West Virginia.","Healthcare delivery services - medical, dental, behavioral health, maternal health, nutrition education, and community health programs","Healthcare organizations (FQHCs, multi-site clinics) requiring compliance monitoring, file integrity monitoring, and HIPAA compliance solutions; IT/compliance decision-makers at healthcare providers","Multi-site FQHC operations across 20+ locations create significant HIPAA compliance complexity with distributed ePHI storage, requiring robust file integrity monitoring and compliance tracking without heavy agent-based deployment that could strain limited IT resources","20 locations + 5 mobile units indicate distributed infrastructure | Uses athenahealth patient portal (EHR system) | Multi-service delivery: medical, dental, behavioral health, pharmacy, ophthalmology | Community health focus with school-based and mobile services | Recent partnership with Kanawha-Charleston Health Department",https://familycarewv.org/|https://www.linkedin.com/company/familycare-health-centers,100,false,2,2,clinical_admin | hr_admin
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Finger Lakes Community Health,Finger Lakes Community Health,Finger Lakes Community Health,heuristic,localcommunityhealth.com,https://www.linkedin.com/company/finger-lakes-community-health,"Finger Lakes Community Health is a federally qualified health center (FQHC) providing comprehensive medical, dental, and behavioral health services across eight locations in the Finger Lakes region of New York, including Bath, Geneva, Newark, Ovid, Penn Yan, Port Byron, Sodus, and Dundee.","Community health center services including primary care, dental care, behavioral health, and wellness programs, serving diverse populations with sliding fee discounts.","Patients in the Finger Lakes region of New York, including underserved and diverse populations, regardless of insurance status. As an FQHC, serves as a critical access point for community health.","Multi-site clinic operations with eight separate health center locations create distributed ePHI storage challenges and HIPAA compliance complexity. Expansion activities (new Penn Yan school center, Bath location, $3.5M grant for new facility) increase infrastructure footprint and potential compliance monitoring gaps. Likely EHR system in use requires file integrity monitoring to protect patient records.",CEO Mary Zelazny named Geiger Gibson program 2025 Distinguished Visitor through Milken Institute GWU | $3.5M NY State grant to build new Penn Yan health center | Opening Penn Yan School-based Health Center with school district | New Bath Community Health opened | 6 of 8 centers recognized as Level 3 Patient-Centered Medical Homes | Expanding operations across Finger Lakes region,https://www.linkedin.com/company/1758625 | https://www.fltimes.com/health/finger-lakes-community-health-to-use-3-5-million-grant-to-build-new-py-health/article_42f28b3a-02b7-45ca-8980-15af53f8ab99.html | https://www.fingerlakesdailynews.com/news/finger-lakes-community-health-opening-penn-yan-school-center/ | https://www.mytwintiers.com/news-cat/top-stories/bath-community-health-is-now-open-and-hosting-open-house/,100,false,2,2,executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,First Care Clinic,First Care Clinic,First Care Clinic,heuristic,firstcareclinic.com,https://www.linkedin.com/company/first-care-clinic,"We are a 501(c)(3) Nonprofit Federally Qualified Health Center providing healthcare services for people of all ages, regardless of the patient’s ability to pay. We stand apart from other clinics because we’re the only facility in the area that houses family medical care, mental health services, and general dentistry, all under one roof. First Care Clinic accepts most major insurances, and services are provided on a sliding fee scale for those who qualify.","###### We accept all major insurances, and our services are provided on a sliding fee scale for those who qualify.",### Login with Clinika Username or Email Address Password Remember Me * [Patient Portal/Pay Online](https://www.medfusion.net/firstcareclinic-25889/portal/#/user/login) * [Self-Schedule at Express Care!](https://patient.lumahealth.io/survey?patientForm=68f0f416c7783060f9c1ee9f&patientFormTemplate=67854c81b75bfd8dc01e1a3d&user=67776593699c56332a8f8141) [ ![First Care Clinic](http://firstcareclinic.com/wp-content/uploads/2023/09/Transparent-BG-White.png) ](https://firstcareclinic.com/) * [Home](ht,### Login with Clinika Username or Email Address Password Remember Me * [Patient Portal/Pay Online](https://www.medfusion.net/firstcareclinic-25889/portal/#/user/login) * [Self-Schedule at Express Care!](https://patient.lumahealth.io/survey?patientForm=68f0f416c7783060f9c1ee9f&patientFormTemplate=67854c81b75bfd8dc01e1a3d&user=67776593699c56332a8f8141) [ ![First Care Clinic](http://firstcareclinic.com/wp-content/uploads/2023/09/Transparent-BG-White.png) ](https://firstcareclinic.com/) * [Home](ht,Hiring page present on LinkedIn company profile. | LinkedIn follower count: 94. | Recent news result: SPONSORED: First Care Clinic expands pediatric primary care services,harvest:company.jobSearchUrl | harvest:company.followerCount | serper:news,100,false,2,2,finance | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,First Choice Community Healthcare,First Choice Community Healthcare,First Choice Community Healthcare,heuristic,fcch.com,https://www.linkedin.com/company/first-choice-community-healthcare,"First Choice Community Healthcare is a Federally-Qualified Health Center (FQHC) system with nine health centers in three counties (Bernalillo, Valencia & Santa Fe), including one school-based health center. We provide primary medical, dental & behavioral healthcare as well as WIC services. Importantly, we have integrated behavioral health care in the primary care setting for our established patients. We have provided a healthcare care home for our patients for 50 years. We play an integral role in providing access to all people regardless of income or insurance status. We welcome all patients! First Choice is a Health Center Program grantee under 42 U.S.C. 254b, and a deemed Pulbic Health Service employee under 42 U.S.C. 233(g)-(n).",,"[![First Choice Community Healthcare logo](https://www.fcch.com/wp-content/uploads/2023/05/fcch-website-logo.jpg)](https://www.fcch.com) (505) 873-7400 [TTY: 800-659-8331](https://www.fcch.com/telecommunications-relay-service-tty/) [Schedule Appointment](https://www.fcch.com/appointments/) [ Facebook icon ](https://www.facebook.com/profile.php?id=100092189512555 ""Follow First Choice Community Healthcare on Facebook"") [ YouTube icon ](https://www.youtube.com/user/FirstChoiceHealthNM ""Follow First",,"Hiring page present on LinkedIn company profile. | LinkedIn follower count: 617. | Recent news result: Here’s how to get free vaccines in New Mexico, even without insurance",harvest:company.jobSearchUrl | harvest:company.followerCount | serper:news,75,false,2,2,executive_owner | operations
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,FoundCare,Foundcare,Foundcare,heuristic,foundcare.org,https://www.linkedin.com/company/foundcare-inc.,"FoundCare, Inc. is a nonprofit Federally Qualified Health Center (FQHC) providing comprehensive healthcare services across Palm Beach County, Florida, including pediatric, adult, and geriatric primary care, chronic disease management, behavioral health, dentistry, laboratory services, and women's health.","Comprehensive nonprofit healthcare services including primary care, dental care, behavioral health, women's health, and community health programs","Underserved populations in Palm Beach County requiring affordable healthcare; patients seeking pediatric, adult, geriatric, dental, and behavioral health services",Multi-site FQHC operations with distributed patient data across multiple clinics require robust ePHI integrity monitoring and HIPAA compliance enforcement; recent expansion of dental and women's health services increases EHR data volume and regulatory scrutiny,Recent women's health program partnership with Promise Fund|Expansion of dental services with first full-time dentist hire|2025 back-to-school health fair and community outreach events,https://southfloridahospitalnews.com/foundcare-and-promise-fund-celebrate-grand-opening-of-life-saving-womens-health-program-at-yolette-bonnet-center/|https://www.palmbeachpost.com/story/business/2014/12/14/moving-up-foundcare-hires-its/7093489007/|https://southfloridahospitalnews.com/foundcares-2025-back-to-school-health-fair-returns-to-prepare-students-for-a-successful-year/,100,false,1,1,generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Four Rivers Community Health Center,Four Rivers Community Health Center,Four Rivers Community Health Center,heuristic,fourrivers.org,https://www.linkedin.com/company/four-rivers-community-health-center,"Four Rivers Community Health Center is a company based out of 1081 E 18th St, Rolla, Missouri, United States.",,,,Hiring page present on LinkedIn company profile. | LinkedIn follower count: 158. | Recent LinkedIn post: Four Rivers Community Health Center is a Federally Qualified Health Center (FQHC). We are growing and looking for qualified applicants that love helping others and working as a team. Competitive pay and great benefits. C | Recent news result: Four Rivers Community Health Center acquires Rolla Family Clinic,harvest:company.jobSearchUrl | harvest:company.followerCount | harvest:company-posts | serper:news,60,true,1,1,clinical_admin
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Franklin Primary Health,Franklin Primary Health,Franklin Primary Health,heuristic,franklinprimary.org,https://www.linkedin.com/company/franklin-primary-health-center,"Franklin Primary Health Center, Inc. is a non-profit federally qualified health center (FQHC) founded in 1975, serving underserved communities across six Alabama counties with 20 clinic locations. The organization provides comprehensive healthcare services including pediatrics, OB/GYN, family medicine, dentistry, optometry, physical therapy, pharmacy, and diagnostic imaging, serving approximately 40,000 patients annually with over 46 providers.","Comprehensive ambulatory healthcare services across multiple specialties including primary care, pediatrics, women's health, dental, vision, and rehabilitation services, delivered through a multi-site clinic network with integrated pharmacy and laboratory services.","Federally qualified health centers (FQHCs) serving underserved patient populations in Alabama and the Gulf Coast region, particularly those managing multiple clinic sites and handling protected health information (PHI) subject to HIPAA compliance requirements.","Multi-site FQHC operations across 20 locations in 6 counties create significant challenges for maintaining HIPAA compliance and ePHI data integrity across distributed infrastructure. As a healthcare provider handling sensitive patient records and electronic health information, Franklin Primary faces ongoing regulatory pressure to ensure secure file integrity, audit trails for medical records, and compliance readiness for OCR (Office for Civil Rights) audits. The organization's growth to 20 locations likely strains legacy IT infrastructure and creates potential vulnerabilities in centralized compliance monitoring.",Celebrating 50 years of service in 2025 (Founder's Day Gala)|Recent physician hiring expansion (Dr. Thomas DePriest)|Recognition in UAB Excellence in Business Top 25 Award winners,"https://franklinprimary.org|https://www.gulfcoastmedia.com/stories/franklin-primary-health-center-to-celebrate-50-years-of-service-with-founders-day-gala,242835|https://www.gulfcoastmedia.com/stories/franklin-primary-health-center-welcomes-depriest-as-new-family-practice-physician,229484|https://businessalabama.com/meet-the-uab-excellence-in-business-top-25-award-winners/",100,false,2,2,generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Frontera Healthcare,Frontera Healthcare,Frontera Healthcare,heuristic,fronterahealthcare.com,https://www.linkedin.com/company/fronterahealthcare,,,,,Recent news result: Frontera Health Raises $32M in Seed Round,serper:news,35,true,3,3,executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Garfield Health Center,Garfield Health Center,Garfield Health Center,heuristic,garfieldhealthcenter.org,https://www.linkedin.com/company/garfield-health-center,"Garfield Health Center appears to be a community health center organization based in California, offering comprehensive medical services including primary care, pediatrics, obstetrics, dentistry, chiropractic care, psychology, and optometry services.","Multi-specialty community health services spanning primary care, pediatric care, obstetric services, dental care, vision care, mental health services, and social welfare programs.","Local patients seeking affordable community health services, likely serving diverse patient populations including underserved communities in the California region.",,Community health center actively conducting outreach activities including youth ambassador programs and community events,https://garfieldhealthcenter.org/,80,false,1,1,finance
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Gateway Community Health Center Inc,Gateway Community Health Center,Gateway Community Health Center,heuristic,gatewaychc.com,https://www.linkedin.com/company/gateway-chc-laredo,"Gateway Community Health Center Inc is a Federally Qualified Health Center (FQHC) providing primary care services across multiple locations in South Texas, including Laredo, Zapata, and Hebbronville, serving patients on the U.S.-Mexico border.","Comprehensive primary healthcare services including pediatrics, oral health, women's health, behavioral health, pharmacy, and specialty services such as pediatric neurology, with patient access via mobile app and eClinicalWorks patient portal.","Medically underserved populations in South Texas border communities, patients seeking affordable care through sliding fee discounts, and residents requiring comprehensive health services.","Multi-site clinic operations across distributed Texas locations require robust ePHI integrity and HIPAA compliance monitoring. As an FQHC with HRSA Health IT Quality recognition, Gateway must maintain rigorous compliance with federal requirements while managing patient data across multiple clinic sites and digital patient touchpoints.",HRSA 2023 Advancing HIT for Quality badge earned | $1.1M clinic renovations completed | Uses eClinicalWorks EHR platform | Patient portal and mobile app deployment | PCMH designation | Multi-site Texas operations,https://www.lmtonline.com/article/gateway-health-center-wins-hrsa-advancing-hit-18647719 | https://www.lmtonline.com/article/1-1m-renovations-unveiled-gateway-community-18161799 | https://gatewaychc.com,100,false,1,1,executive_owner
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Genesis Community Health,Genesis Community Health,Genesis Community Health,heuristic,gencomhealth.org,https://www.linkedin.com/company/genesis-community-health,"Genesis Community Health is a federally qualified health center (FQHC) nonprofit providing primary care, pediatric care, women's health, dental care, and mental health services to economically disadvantaged and culturally diverse populations in Boca Raton, Boynton Beach, and Palm Beach County, Florida.","Community healthcare services including adult and pediatric primary care, women's health, dental care, and mental health services","Underserved and economically disadvantaged patients in Palm Beach County, funded by HHS, United Way, and Quantum Foundation grants","As an FQHC handling patient data across multiple grant-funded expansion phases, Genesis Community Health likely faces HIPAA compliance pressures and ePHI data integrity concerns, particularly as they expand services to 1000+ new patients annually across their locations.",Received $400K+ grants for service expansion | FQHC status with federal compliance requirements | Multi-site clinic operations in Palm Beach County | Small team (35 employees) suggests limited IT resources for compliance monitoring,https://www.palmbeachpost.com/story/news/local/2013/07/25/boynton-health-center-to-expand/7463866007/,100,false,2,2,executive_owner | generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Georgia Primary Care Association,Georgia Primary Care Association,Georgia Primary Care Association,heuristic,georgiapca.org,https://www.linkedin.com/company/georgia-primary-care-association,"Georgia Primary Care Association (GPCA) is the statewide association representing all Federally Qualified Health Centers (FQHCs) in Georgia, comprising 35 member organizations operating 330 clinics across 140 counties that collectively serve 669,000 vulnerable Georgians.","GPCA provides training, technical assistance, workforce development, IT support, and advocacy for member FQHCs - not a commercial seller.",GPCA does not sell products but serves as the advocacy and support organization for Georgia's FQHC network - the exact ICP for Alertica.,"As an association handling sensitive health center operations data, GPCA member FQHCs face HIPAA compliance burden, ePHI integrity monitoring across distributed multi-site clinic networks, and need lightweight agentless file integrity monitoring that doesn't burden resource-constrained clinic environments. OCR-readiness for compliance audits is a growing concern.",$1M donation from Peach State Health Plan to expand school-based health centers | Proposed 2027 HHS budget cuts of 12.5% threaten FQHC funding | 340B program protectionUrgent for FQHC financial sustainability,https://www.prnewswire.com/news-releases/peach-state-health-plan-donates-1-million-to-georgia-primary-care-association-to-enhance-georgias-school-based-health-centers-301927170.html|https://www.cdc.gov/pcd/issues/2021/20_0488.htm,100,false,1,1,generic_management
alertica-fqhcs-spintax-guard-fulltest3-05062026,alertica,fqhcs-spintax-guard-fulltest3,Good Neighbor Health Clinics,Good Neighbor Health Clinics,Good Neighbor Health Clinics,heuristic,goodneighborhealthclinic.org,https://www.linkedin.com/company/good-neighbor-health-clinic,"Good Neighbor Health Clinic is a non-profit free health and dental clinic providing services to uninsured and underinsured individuals within 30 miles of White River Junction, Vermont. Founded in 1992, the organization operates a medical clinic, dental clinic (Red Logan), and point-of-care laboratory services, with recent expansion into New Hampshire.","Provides free primary care medical services, dental care, and point-of-care laboratory services to uninsured and underinsured patients in the Upper Valley region of Vermont and New Hampshire.",Uninsured and underinsured individuals seeking free medical and dental care; charity care patients in rural Vermont/New Hampshire communities.,"Small nonprofit healthcare organization with limited IT staff (10 employees) managing multi-state operations across two states (Vermont and New Hampshire), requiring HIPAA compliance for patient health information, annual compliance reporting to IRS and donors, and protection of ePHI data - likely lacks dedicated IT/compliance personnel for file integrity monitoring and regulatory adherence.",Multi-site expansion to New Hampshire (2022) | Active fundraising via benefit concerts | Annual impact reports and IRS filings suggest compliance/reporting burden | Small team managing distributed operations,https://goodneighborhealthclinic.org/ | https://vtdigger.org/2022/07/22/white-river-junction-health-clinic-expanding-with-new-hampshire-location/ | https://www.mynbc5.com/article/good-neighbor-health-clinics-hosting-a-benefit-concert-saturday/43352515 | https://goodneighborhealthclinic.org/publications-annual-impact-reports-irs-forms/,100,false,2,2,executive_owner | generic_management
